Podcast Name,Episode Title,Date,Episode Description,Guess of Sponsorship,Matched Keyword
唐陽雞酒屋,EP. 71  暗黑特調：北大弒母案-別讓自己成魔，也不逼人成魔,"Tue, 12 Oct 2021 09:08:07 GMT",這個新單元，我想引導大家一起進入…有點幽暗、神祕的人性世界，所講的事件，都是真實發生在這個世界上的事，離奇程度，往往比編劇寫出來的還誇張，最令人感慨的是，所有人降生時都是一張白紙，是經歷了怎樣的過程，白紙竟逐漸變色、變調到這個程度呢？有沒有什麼是，我們早早就能注意的警醒之處呢？  本日菜單： 猜猜他是什麼星座？ 開創星座的形象包袱 希望你覺得我棒 一個天秤的自白 每天都跟媽媽通電話嗎？ 沒有孩子願意變壞 求救訊號：找你麻煩 當天蠍很多星的人敏感又委屈時…  ※以下為本集擷取音檔的文字稿 吳謝宇形容爸爸：「他帶我去英語培訓班交錢，然後他跟老師說，我兒子考了福州市第二名，這是我最開心的時候了。然後半年後爸爸就死了，他死之前，我期中考考了第二名。他死之後，我期中考還考了第一名，沒用了。這第一名沒用了。」  吳謝宇形容媽媽：「這個世界沒有比我媽更好的女人，也沒有比我媽更好的妻子，也沒有比我媽更好的媽媽。我媽整天都做家務，餵我爸吃藥，帶他去醫院。」  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,EP. 72 你還是不要說話好了,"Fri, 15 Oct 2021 09:00:10 GMT",你很會聊天嗎？還是你是一開口氣氛就冷到像冰窖的句點王 來，這些上榜的星座，我有一些建議想給你們…  本日菜單： 我的正能量有幾公斤？ 美術系出來要幹嘛？ 我家差點被卡蘿炸掉 不奇怪會死的水瓶 如何跟處女座聊天而不被鄙視 處女座請不要太聰明 冷面笑匠是誰 天蠍聊天起手式：我認同你但... 我也不想跟天蠍當朋友… 金牛憨厚是覺得你笨 你太認真了啦！金牛座  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,【本週提醒】你到底是神隊友還豬隊友？,"Sun, 17 Oct 2021 13:00:36 GMT",◎工作注意： 0306牡羊：有機會成為領頭羊 0322獅子：學著升級溝通技巧 0339天秤：適時休息暫停，能收穫更多 0350魔羯：按部就班，能得更多機會  ◎桃花注意： 0408巨蟹：桃花正蠢蠢欲動 0424天蠍：拿出自信，讓感情更順利 0443射手：出現前任的消息 0500雙魚：壞毛病要收斂一下  ◎財運注意： 0515金牛：財運大開 有貴人 0532處女：注意理財資訊，有快閃財運  ◎健康注意： 0553雙子：該運動了 0607水瓶：注意消化系統  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,EP. 73 六宮，職場菁英(眼神死）,"Wed, 20 Oct 2021 09:26:24 GMT",好的，我知道有人要問，我六宮沒有星，是不是就成魯蛇？當然不是，只是六宮若有星，職場一定「有特別能量、事件、運氣，甚至標籤」（所以未必一定好喔，太有個性時，特殊的挑戰也會層出不窮）  本日菜單： 有人愛死自己的工作嗎 難搞居然是金星？ 本集再度出現中二唐老師 誰一不小心就變菁英了 活在直腸裡的月亮六宮 自願被情勒 把你當自己人的老闆是好是壞？ 月亮六宮的感謝名單有多長 此生不當社畜的天王六宮 做哪行不像哪行的六宮 大企業都會把主管關起來 天王星六宮開的公司…  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,EP. 74 變壞的成本太高了 ft.敏迪,"Fri, 22 Oct 2021 10:00:27 GMT",找這位「小女孩」來聊聊⋯⋯結果發現，看似學霸、人生勝利組的她，真實的人生根本不是那回事，她的成長歷程，根本就是八點檔，各種的不平常… 但，這就是現在的年輕人，與家的連結早就超過我的想像，我會用尊敬的心、敬佩的眼光來看待用行動證明進化與優秀的年輕人們，看到敏迪這樣的年輕人，就讓我覺得，未來還是光明的  本集菜單： 聊一下紀錄保持人 從小被三教九流訓練會怎樣 胖所以看起來溫暖 星盤有七宮要小心近墨者黑 金牛要變壞很難 敏迪也是檢舉魔人 三個小時的敏迪選讀 木星雙魚可以好好關心社會  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,【本週提醒】趁現在好好修補人際關係,"Sun, 24 Oct 2021 13:00:50 GMT",◎工作注意： 0235天秤：有想法要勇於說出來 0254魔羯：柔軟一點，反而能成功 0315水瓶：有長輩貴人照顧 0328雙魚：獨立作業，效率更高  ◎桃花注意： 0345金牛：準備迎接曖昧吧 0400雙子：防禦姿態，會讓桃花褪色 0416處女：拿出信心，桃花自來 0434天蠍：桃花一直來  ◎財運注意： 0454牡羊：理財有問題，可請教專家 0508射手：盯緊財務，小心決策  ◎健康注意： 0528巨蟹：又煩又忙，影響心理和健康 0542獅子：當心刀火燙傷，小心行動  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,EP. 75 金星，你漂亮的地方Ⅲ,"Tue, 26 Oct 2021 10:59:07 GMT",認命吧！你的怪只是怪，金星水瓶的怪就是好可愛～ 這集要解的三大謎團： 金星雙子很花心的都市傳說 金星獅子躺著也很高調 太陽水瓶跟金星水瓶誰更怪  本集菜單： 金星不一定讓你討喜 異性緣很好的人 背面比正面好看的金星獅子 金星獅子就該被看見 跟金星獅子當同事什麼感覺 有些人是怪又討厭 金星水瓶的怪就是清流 每天服用誠實豆沙包的金星水瓶 金水瓶不要想裝正常  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,EP. 76 暗黑特調：電影魔警-徐步高,"Fri, 29 Oct 2021 09:10:09 GMT",先不告訴你們他是什麼星座，但他的確，很確實的演繹出他的上升星座：雙子座，我看到的他，跟從新聞資料看到的他完全是不同的人，他的確活出了上升雙子的雙面人生。  如果你也好奇他到底在想什麼，就隨我一起進入徐步高的傳奇人生  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,【本週提醒】傷人的話不要說,"Sun, 31 Oct 2021 13:00:04 GMT",◎工作注意： 0313雙子：來自貴人的教誨，別嫌煩 0325射手：別一意孤行 0344魔羯：需要密切溝通 0356水瓶：表現受注意，有升官運  ◎桃花注意： 0410獅子：別太自以為是 0425處女：放棄嘮叨，反而效果好 0438天蠍：酷一點，別真心換絕情 0452雙魚：想要桃花，試試高冷人設  ◎財運注意： 0504巨蟹：為變美變帥而破財 0519天秤：金錢調度，要謹慎運作  ◎健康注意： 0539牡羊：可嘗試積極療法 0538金牛：交通移動，要多加小心  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,EP. 77六宮，職場菁英Ⅱ(勞碌命X）,"Tue, 02 Nov 2021 04:05:46 GMT",號稱最多人慶幸自己沒有的宮位？ 大家都很聰明嘛，知道這就是顆勞碌之星🤣 不要這樣，各位六宮有星的同學說說，你是不是痛並快樂著？  本日菜單： 不用給太陽六宮錢，稱讚他就好 閒下來就有罪惡感 太陽六宮比處女座潔癖？ **2022共時曆要上線了** 天命神獸木星六宮 凡事都要大的木六 太幸運但口碑不好 胖是一種狀態 木六人一退休就老了 幕後大boss的海王六宮 海王六宮的直覺  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,EP. 78 交往十年，單身八年 ft. 簡莉穎.王安琪,"Fri, 05 Nov 2021 10:00:08 GMT",本日菜單： 唐老師的交友名單 329出生的請舉手✊️ 卵子過期怎麼了？ 私奔第一名雙子座 編劇界戴資穎 東坡肉定情法 更年期是禮物 交往十年，單身八年 天秤座的喜歡看不出來？ 水象星座情勒第一 雙子座演的戲長怎樣？ --------------------------- 百變女王王安琪╳劇場鬼才簡莉穎╳激賞劇團四把椅子╳強強聯手大慕可可  南村劇場首演15場完售一票難求 80分鐘絕無冷場狂飆狂愛獨角戲 那些單身女性心力交瘁又敏感任性的告解，難道只能在年老色衰的狀態下自嘲？ 或是女人當自強，事業才是唯一的救贖？  只剩少量票了！ https://reurl.cc/bnqmaX   Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,【本週提醒】努力的人會被看見,"Sun, 07 Nov 2021 13:00:13 GMT",◎工作注意： 0252金牛：年輕人的建議，能推進一把 0307雙子：主動衝鋒，抓住機會 0325巨蟹：長期規劃，心裡有數就好 0338天蠍：明快決斷，但要收斂殺氣  ◎桃花注意： 0358牡羊：自我可愛，受長輩欣賞 0414獅子：不打不相識，鬥嘴中生出桃花 0432天秤：曖昧中，小鹿亂撞 0450魔羯：桃花已抵達，要不要開門？  ◎財運注意： 0508水瓶：正財運佳，主動找機會 0522雙魚：交流理財情報，滿有收穫  ◎健康注意： 0541處女：注意睡眠，別累積心事 0603射手：和健康有關的事，別輕忽  Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,【直播】11月運勢- 土象星座,"Mon, 08 Nov 2021 08:40:58 GMT",本集由【TT波特嫚】贊助播出 ------------------- 你們敲碗的每月運勢來了！ 03:05金牛座 15:36處女座 19:23魔羯座 ------------------- 今日乾媽：TT波特嫚  擁有20幾年面膜製造經驗，這次他們新推出「胜肽系列」保養品，質地輕盈不黏膩， 共有三款，不管是想要保濕、緊緻或是舒緩都適合， 另外還有也是新推出的「集中修護精華乳」以及最經典的「蝸牛氣墊面膜」， 搭配一起使用，能讓效果更加乘喔！   現在就到TT波特嫚官網來囤貨！https://pse.is/3pllxe 11/11前&gt;&gt; ■保養品系列新品上市全面5折，面膜盒裝系列買一變三 ■結帳輸入折扣碼「1111」，享折扣50元 ■消費滿$999送4D鎖水磁石潔顏慕斯乙瓶(累贈計算，多買多送)  #TT波特嫚 #最大的雙11優惠在TT波特嫚 #全新保養品系列隆重登場 #TT波特嫚雙歡慶雙11瘋狂購物節  Powered by Firstory Hosting,sponsored,贊助播出
唐陽雞酒屋,【直播】11月運勢- 水象星座,"Mon, 08 Nov 2021 08:43:48 GMT",本集由【TT波特嫚】贊助播出 ------------------- 你們敲碗的每月運勢來了！ 05:16巨蟹座 19:17天蠍座 32:23雙魚座 ------------------- 今日乾媽：TT波特嫚 擁有20幾年面膜製造經驗，這次他們新推出「胜肽系列」保養品，質地輕盈不黏膩， 共有三款，不管是想要保濕、緊緻或是舒緩都適合， 另外還有也是新推出的「集中修護精華乳」以及最經典的「蝸牛氣墊面膜」， 搭配一起使用，能讓效果更加乘喔！ 現在就到TT波特嫚官網來囤貨！https://pse.is/3pllxe  11/11前&gt;&gt; ■保養品系列新品上市全面5折，面膜盒裝系列買一變三 ■結帳輸入折扣碼「1111」，享折扣50元 ■消費滿$999送4D鎖水磁石潔顏慕斯乙瓶(累贈計算，多買多送)  #TT波特嫚 #最大的雙11優惠在TT波特嫚 #全新保養品系列隆重登場 #TT波特嫚雙歡慶雙11瘋狂購物節  Powered by Firstory Hosting,sponsored,贊助播出
唐陽雞酒屋,【直播】11月運勢- 火象星座,"Mon, 08 Nov 2021 08:46:22 GMT",本集由【TT波特嫚】贊助播出 ------------------- 你們敲碗的每月運勢來了！ 03:05牡羊  15:41獅子  27:24射手  ------------------- 今日乾媽：TT波特嫚 擁有20幾年面膜製造經驗，這次他們新推出「胜肽系列」保養品，質地輕盈不黏膩， 共有三款，不管是想要保濕、緊緻或是舒緩都適合， 另外還有也是新推出的「集中修護精華乳」以及最經典的「蝸牛氣墊面膜」， 搭配一起使用，能讓效果更加乘喔！ 現在就到TT波特嫚官網來囤貨！https://pse.is/3pllxe  11/11前&gt;&gt; ■保養品系列新品上市全面5折，面膜盒裝系列買一變三 ■結帳輸入折扣碼「1111」，享折扣50元 ■消費滿$999送4D鎖水磁石潔顏慕斯乙瓶(累贈計算，多買多送)  #TT波特嫚 #最大的雙11優惠在TT波特嫚 #全新保養品系列隆重登場 #TT波特嫚雙歡慶雙11瘋狂購物節  Powered by Firstory Hosting,sponsored,贊助播出
唐陽雞酒屋,【直播】11月運勢- 風象星座,"Mon, 08 Nov 2021 08:48:03 GMT",本集由【TT波特嫚】贊助播出 ------------------- 你們敲碗的每月運勢來了！ 04:07雙子  15:32天秤  26:53水瓶  ------------------- 今日乾媽：TT波特嫚 擁有20幾年面膜製造經驗，這次他們新推出「胜肽系列」保養品，質地輕盈不黏膩， 共有三款，不管是想要保濕、緊緻或是舒緩都適合， 另外還有也是新推出的「集中修護精華乳」以及最經典的「蝸牛氣墊面膜」， 搭配一起使用，能讓效果更加乘喔！ 現在就到TT波特嫚官網來囤貨！https://pse.is/3pllxe  11/11前&gt;&gt; ■保養品系列新品上市全面5折，面膜盒裝系列買一變三 ■結帳輸入折扣碼「1111」，享折扣50元 ■消費滿$999送4D鎖水磁石潔顏慕斯乙瓶(累贈計算，多買多送)  #TT波特嫚 #最大的雙11優惠在TT波特嫚 #全新保養品系列隆重登場  Powered by Firstory Hosting,sponsored,贊助播出
唐陽雞酒屋,EP.79 星座戀愛都市傳說,"Tue, 09 Nov 2021 10:00:12 GMT",本集由【嬌嬌女】贊助播出  江湖上流傳幾個愛情都市傳說… 月亮星座一樣，是真命天子天女？ 金星火星同星座，會天雷勾動地火？ 上升星座一樣，你們是絕配？  是真的嗎？我來幫你們破解😊 本日菜單： 戀愛寶典都在這集了 土星在的星座是你最看不懂的 土星也是你嚮往的樣子 雙魚讓唐老師壓力很大 冤家組合又是？ 金星是我們最可愛的地方 男生用金星戀愛 女生用火星戀愛 好麻吉組合 卡蘿的聲音變好聽了…？ ------------------ 今日乾爹：嬌嬌女 每天像隻小蜜蜂忙進忙出忙得暈頭轉向的，汲汲營營努力生活之餘也要兼顧身體健康，漸漸的人人重視起了保健、保養的重要性，其中益生菌更是現在討論度最高的熱門話題，益生菌除了內服也可以外用，這你就有所不知了吧!  嬌嬌女的拍拍水和拍拍霜，是《一家人益生菌》系列保養品，它裡面添加了「專利益生菌」，能夠幫助平衡肌膚菌種、維持肌膚健康，一次達到長效保濕、抗老緊緻，cp值簡直最高。  此刻歡慶官網正式上線🎉🎉，加入會員即獲得$200購物金，結帳輸入唐陽雞酒屋折扣碼「1111」再折$111，一次總共可現抵$311！不得不再多說一句，加入會員後，生日還能收到生日折價券$200呢😉  這裡逛逛：https://jjlady.1shop.tw/2021-motherday  Powered by Firstory Hosting,sponsored,贊助播出
唐陽雞酒屋,EP. 80 六宮，職場菁英Ⅲ（壯士們）,"Fri, 12 Nov 2021 08:27:39 GMT",不像前幾組，這集上榜的各位，都飄散著一股用命在工作的感覺😂 這集的都是壯士啊…  本日菜單： 職場刀光劍影的火六宮 行走的職場炸彈 火六宮不小心就變箭靶 點子王水星六宮 可以動腦動嘴，不動身體 職場宮位有土星會…？ 土星其實是舒適圈 不要小看冥王星的黑色力量 被虧待了事業就成功了 要小心太執著 ----------------------- 《極西之地有個費特兒》節目資訊 時間：110年11月13日、11月14日  下午14:30 地點：臺灣戲曲中心大表演廳（臺北市士林區文林路751號） 主演：朱安麗、盛鑑、謝冠生 看更多：https://www.opentix.life/event/1431172567083958274     Powered by Firstory Hosting,not_sponsored,no keyword found
唐陽雞酒屋,【本週提醒】永遠要記得，你是值得的,"Sun, 14 Nov 2021 13:00:47 GMT",◎工作注意： 0205天蠍：新的機會要展開了 0216射手：得獎運佳，可試試看 0230魔羯：調整細節，能加分不少 0243水瓶：積極展現企圖心  ◎桃花注意： 0258牡羊：最近偏愛老實型 0313金牛：悠然自得氣質，吸引桃花 0325處女：桃花盛開，但不是你的菜 0337雙魚：踏出一步，就有桃花  ◎財運注意： 0354雙子：想突破現狀，要改一改了 0408巨蟹：虛心求教，能得貴人指點  ◎健康注意： 0427獅子：當心累積過勞，一口氣爆發 0443天秤：注意體力透支，引起工傷  Powered by Firstory Hosting,not_sponsored,no keyword found
